FECHA,DEMANDA
2023-01-23 02:00:00,5578.53513
2023-01-23 02:30:00,5533.83554
2023-01-23 03:00:00,5556.2713
2023-01-23 03:30:00,5486.48112
2023-01-23 04:00:00,5481.75046
2023-01-23 04:30:00,5572.21878
2023-01-23 05:00:00,5610.3431
2023-01-23 05:30:00,5689.94645
2023-01-23 06:00:00,5627.267
2023-01-23 06:30:00,5698.83595
2023-01-23 07:00:00,5828.47324
2023-01-23 07:30:00,6072.33678
2023-01-23 08:00:00,6251.79178
2023-01-23 08:30:00,6444.05691
2023-01-23 09:00:00,6645.76547
2023-01-23 09:30:00,6842.477
2023-01-23 10:00:00,6954.0011
2023-01-23 10:30:00,7058.29612
2023-01-23 11:00:00,7122.59904
2023-01-23 11:30:00,7193.94394
2023-01-23 12:00:00,7198.51424
2023-01-23 12:30:00,7188.1269
2023-01-23 13:00:00,7146.99969
2023-01-23 13:30:00,7106.91505
2023-01-23 14:00:00,7132.1186
2023-01-23 14:30:00,7206.17408
2023-01-23 15:00:00,7230.13697
2023-01-23 15:30:00,7273.25961
2023-01-23 16:00:00,7241.18204
2023-01-23 16:30:00,7205.9962
2023-01-23 17:00:00,7123.01632
2023-01-23 17:30:00,6981.56053
2023-01-23 18:00:00,6787.66749
2023-01-23 18:30:00,6809.63722
2023-01-23 19:00:00,7059.67504
2023-01-23 19:30:00,7258.28875
2023-01-23 20:00:00,7267.99969
2023-01-23 20:30:00,7231.05862
2023-01-23 21:00:00,7163.02368
2023-01-23 21:30:00,7158.74481
2023-01-23 22:00:00,7036.60009
2023-01-23 22:30:00,6953.73157
2023-01-23 23:00:00,6723.83538
2023-01-23 23:30:00,6547.51389
2023-01-30 00:00:00,5998.91803
2023-01-30 00:30:00,5890.24313
2023-01-30 01:00:00,5779.04582
2023-01-30 01:30:00,5635.75231
2023-01-30 02:00:00,5596.96106
2023-01-30 02:30:00,5550.06555
2023-01-30 03:00:00,5564.64261
2023-01-30 03:30:00,5548.78464
2023-01-30 04:00:00,5505.33351
2023-01-30 04:30:00,5533.03426
2023-01-30 05:00:00,5583.71357
2023-01-30 05:30:00,5673.28084
2023-01-30 06:00:00,5632.69005
2023-01-30 06:30:00,5722.6814
2023-01-30 07:00:00,5850.48758
2023-01-30 07:30:00,6166.75925
2023-01-30 08:00:00,6366.43258
2023-01-30 08:30:00,6676.26819
2023-01-30 09:00:00,6872.15615
2023-01-30 09:30:00,7035.79209
2023-01-30 10:00:00,7163.21778
2023-01-30 10:30:00,7251.47448
2023-01-30 11:00:00,7357.40635
2023-01-30 11:30:00,7434.6559
2023-01-30 12:00:00,7427.15902
2023-01-30 12:30:00,7320.15293
2023-01-30 13:00:00,7272.45983
2023-01-30 13:30:00,7261.28592
2023-01-30 14:00:00,7310.37649
2023-01-30 14:30:00,7371.55873
2023-01-30 15:00:00,7428.22088
2023-01-30 15:30:00,7441.47317
2023-01-30 16:00:00,7423.68581
2023-01-30 16:30:00,7365.78855
2023-01-30 17:00:00,7294.62937
2023-01-30 17:30:00,7123.37675
2023-01-30 18:00:00,6957.35022
2023-01-30 18:30:00,6960.98711
2023-01-30 19:00:00,7213.10753
2023-01-30 19:30:00,7299.84019
2023-01-30 20:00:00,7314.96122
2023-01-30 20:30:00,7289.7438
2023-01-30 21:00:00,7262.36946
2023-01-30 21:30:00,7204.58622
2023-01-30 22:00:00,7137.57653
2023-01-30 22:30:00,7023.75136
